carat,cut,color,clarity,depth,table,price,x,y,z,prediction
3.8851880465746667,Premium,I,VVS2,69.00586153225461,69.18743817356042,15887,4.920423353070225,1.7075755897708351,2.204389899767948,5414.35
1.1408766105391865,Good,E,SI2,57.37668763984461,57.22557475875722,18281,7.5542315158997155,3.699981607199608,5.637414197110577,4222.28
3.6322125475139293,Premium,G,SI2,71.08549138398675,61.60406825539695,902,4.173752553220148,7.117827173137148,1.8637107467184484,12043.0
2.533699901341748,Premium,F,VS1,61.25546478575024,58.346360839882756,8828,7.594097129474055,6.760544991561577,0.9264884007441304,9755.77
0.7833725502705455,Fair,H,SI1,54.70634005244074,54.76808323340103,3165,6.4718645506558214,3.087983199864006,2.5501817507239575,2096.72
2.2574578417420486,Premium,D,VS2,66.98452422209402,71.81645558535061,1717,9.536329760631816,10.348355817030406,4.531285365041542,15028.15
0.7518534148550693,Premium,G,VS2,50.88632305676251,64.88402580747665,11839,9.291468804936212,9.43246156637601,7.381127710416532,4065.48
3.95104221046225,Premium,E,SI2,56.12764279065705,51.55674136453352,11791,8.864174368771595,9.287736666046014,0.8320927873315602,15277.65
3.435733307357539,Ideal,H,VS2,57.6506059383542,78.3233429696138,5357,7.851234479389943,6.130532651070057,7.985767203325707,8076.66
2.207734845814264,Ideal,J,SI2,71.72604841595742,57.695147713299434,15182,4.9785050543113165,1.9671415156862175,0.7263800162334366,13514.7
2.138927225472377,Ideal,F,SI1,54.66363470750608,44.2742968084648,17315,7.533270948226121,4.4379522040456,5.459665472279214,14076.81
3.7342432596340456,Ideal,F,IF,62.721212055058984,66.61284768298444,9941,10.636199778631509,9.072737901509349,1.3503492827596666,15398.45
4.288128529374964,Ideal,I,SI1,60.86812892472201,60.97430688761783,14994,6.608534826712777,5.043052971066058,2.950114942107106,11392.05
2.646457140114862,Very Good,G,VVS1,65.8892168851602,45.28385706704168,14726,6.998494839139678,5.741389230447391,3.9665140121431794,9042.24
3.871036564595975,Very Good,E,VS1,56.137723831533954,72.47198448794137,2994,4.77337739421176,10.141398334390756,5.536370739916926,15689.87
2.1752395407897014,Premium,H,SI1,61.52486304788818,53.0374131418132,1396,8.068913171627536,1.7874453199363123,4.679924375749181,13117.82
3.8691689363999973,Ideal,H,VS2,70.55548880207687,58.54509288138452,3792,5.460312542222298,2.5631657987132255,0.8866095088843775,6550.58
2.9246364698164973,Premium,D,VS1,56.14231815571416,50.73508742342198,2108,7.055561431237546,1.1342146416736896,7.673142587054343,8642.242666666665
2.6608062459851363,Ideal,G,VS1,71.93270061131585,59.57166810801279,16116,9.666912824111236,2.9872505062605934,6.79260468041039,7656.25
2.6156864142048972,Ideal,G,SI1,73.31360185289446,59.604433721814985,1478,4.25806013320811,4.335625227905755,3.821373557462972,12658.31
0.7064129549746148,Premium,D,SI1,69.09513757021342,51.05136114424309,7600,6.495632160999101,3.882832997283006,7.660186179212089,2389.666666666667
0.687329858296558,Ideal,E,VS2,64.33977204654934,65.47816769478648,16297,6.862675258051246,7.462242043142204,5.359189753146823,4432.17
1.0937959877386672,Premium,D,VVS1,54.34800331560964,55.10199651671263,11227,7.551661422757588,4.106001007811946,2.436468294137094,12965.68
2.561061573172122,Ideal,G,VS1,54.97722626544387,60.512632168433925,18012,4.429226725465752,5.072459756423642,5.7274855292331,7935.13
0.8001595634360819,Ideal,F,SI2,61.507674558273976,67.90101558249327,11402,6.095807720554121,10.342235073048789,7.731279978248409,4271.05
1.707279254084824,Premium,H,VS2,71.86841905343309,50.64502142129188,3630,9.605005055341405,5.865594541512132,0.850360513487837,7324.73
2.4356265056277633,Very Good,F,SI2,60.4167779232621,78.19171202620196,6106,8.999260621032754,2.1259753836518187,6.447360212355565,11258.02
3.391737476939962,Ideal,J,VS1,61.84649815423752,75.72683136027138,11701,9.915141773361606,0.27688017173228835,1.2143930507334726,5306.1
4.03685764342198,Very Good,E,VVS1,52.89916030817375,63.2642959630826,1229,5.702412688706406,6.8102083442144945,6.823659567674317,13191.08
1.6622120779801979,Very Good,J,SI1,70.39073318830498,59.66500613317685,9239,5.333765038985343,6.390577460965629,2.0014888013118872,8745.07
2.620022735738029,Premium,E,VS2,59.023374476219075,46.21467904940239,16004,4.1960051455044045,8.217724780711873,3.7115242714202887,16338.08
1.3591782509868058,Ideal,I,VS1,60.118677336942795,78.80252466810865,10273,10.698289838040997,5.949852865227265,7.612824168567246,5477.113333333333
4.132518559804166,Ideal,G,VVS1,59.9978306234828,48.998207301287046,3060,5.721473201637252,6.22910202435402,0.333221019250289,9078.77
1.9343602609122414,Ideal,G,VS2,70.02675672991165,57.322308462864385,17496,7.694049208226497,2.5736989766194784,0.09928819447381285,10038.99
1.420904480633309,Premium,F,VS2,70.53985051310863,66.61949532077153,12657,6.244739631868621,0.006924986215581818,7.194091063656132,8546.08
3.444209766036287,Ideal,F,VS1,63.781620695663094,66.91366698032881,1809,5.050359550465213,4.152649233666552,2.633559751685478,8728.446666666667
4.050921886806369,Ideal,D,VVS2,56.82090326160245,75.81392361897859,2027,3.7351063054140985,5.522432829737281,4.023857157387901,12153.42
0.4687992628334777,Ideal,F,SI1,65.35876310506578,75.25474194028477,16904,10.656847736085163,9.196350392555102,0.6701248796802765,3219.25
4.225683417664447,Good,I,VVS2,59.28118369576306,56.94684657285141,2371,9.454584094085886,1.5279216233422181,5.878949567629564,6177.29
0.7150657593796512,Good,E,SI1,59.10094573401905,66.50822336279043,8440,5.805731389679731,6.853734641059463,1.9626498555337213,2988.24
0.8490748468759821,Good,G,VS2,59.722251505350016,45.36753247032115,10920,6.505964693749592,9.474917006664626,5.068986325354052,4971.4
1.3057172429568338,Ideal,F,VVS2,61.217171154218654,67.65836715670555,8577,9.026581957332592,6.333537302959046,1.980944284593164,9797.01
2.8229815595681114,Very Good,F,SI1,67.52926861086404,65.263668927177,13179,5.161736573797896,2.915211361363611,6.943180414837225,13026.32
4.0810696509778985,Ideal,D,VVS1,63.49880347157488,43.3973728812906,13465,9.581127915115436,1.6703714230007893,1.84148897846024,14472.91
3.4436546437822275,Ideal,G,SI1,67.5580718816365,62.808825123111916,6282,9.55322098889884,7.147153002962066,7.104555781061058,13006.75
1.9497249801495573,Premium,J,SI2,60.87724811370782,51.12952329478742,2582,8.312225695510035,9.807722918358843,3.4521448743515033,10774.24
0.25006323781234785,Premium,E,VS2,64.06635469340239,43.26617551405311,11398,4.093081910295714,10.416189381908143,4.985194500051141,3189.35
4.345938431073895,Premium,H,SI1,72.15741883733082,49.702031569487644,11882,6.4740897819116014,6.833445748877972,7.280154093497124,11530.6
3.3271387709543423,Premium,F,SI2,55.69320507660264,54.31198617938087,11200,10.490923724054975,10.286320497326901,2.547040583128117,14576.34
1.7040166498615847,Very Good,E,I1,60.352313878915865,50.469690636913306,7140,4.583361747036485,9.285331266596584,2.6640755054964402,9037.15
0.4225208888257623,Ideal,H,SI2,65.15723995256785,78.72989426686321,18375,7.269461382280347,8.491770004191723,7.715718767605506,3062.97
3.9093216513887343,Premium,H,SI2,52.300500638060875,50.94280198454682,15632,9.81724866168943,4.75332191002568,6.296193255532648,10764.92
2.7742720375152152,Ideal,D,VS1,72.15624646663426,67.1532147344277,18785,7.7688867888313276,3.4027921545885826,1.91362282503847,9072.01
1.2084951199404153,Premium,G,SI2,69.42600278303205,70.51836662737487,3918,5.362549863671976,5.027742430137118,6.67988362509763,6876.316666666667
4.485135027981777,Ideal,I,VVS2,58.797121986661814,47.57716726982829,11703,7.216843414773082,3.6003967631346483,2.577406206936309,6384.18
0.5118947238820573,Very Good,H,I1,68.68078919966113,74.89652560267795,8116,4.745492343081719,0.40636119323549497,1.3785005974689617,885.48
0.5728283032719812,Ideal,J,VS2,58.679649696494025,63.98703104737522,1953,5.186306229625016,6.78757747430467,6.796039255395808,1916.63
0.2965259608890132,Ideal,H,VS1,66.10207124927571,73.28989665188438,1740,4.696508886426185,1.2746384550218415,6.548858142427899,961.56
3.6874368809017004,Premium,E,VS2,63.565871723241514,75.41843155400781,6829,6.434675289287252,4.9818435655226745,6.978743831342547,8879.57
3.0233837715054883,Very Good,F,SI1,64.04355077561914,67.09286376722442,9025,8.918288090515754,9.594371482558442,2.119302711310566,14994.0
3.0593541871418246,Very Good,E,VVS1,69.34432186032637,73.2831177077137,13942,9.831056276060265,8.546970120054768,4.626912627270884,15235.36
0.9169529977113677,Premium,G,VS2,57.69304322919496,47.9471384442361,5676,9.653989835462069,8.688440996497352,5.285141130280676,5561.2
1.643690081119473,Premium,I,VS2,68.19935895587517,77.00595737031743,9703,8.333991464361672,9.046808887692052,4.800814264212598,14958.87
3.985899588266737,Good,D,VS1,60.783202792774105,61.43992543003672,11550,10.478886714903025,8.419818061807097,6.755244715715946,17281.79
3.131081089106286,Premium,D,VS1,72.99005598507634,60.40727670970961,8584,9.228964078681042,2.1900739094363004,3.750948935908434,8136.12
1.2760303871354473,Premium,G,VVS2,57.87250654631641,43.857938779734795,16819,6.422114377693996,7.0761335470323115,2.30916129428834,9842.13
2.1184091749880714,Very Good,G,VS1,71.79744520179725,69.32635145980862,8869,7.601099773906182,1.8180304861700192,3.2416379064953484,7558.58
2.978983923948156,Premium,D,VS2,65.32959609470967,68.55106500933475,877,4.023841358001782,7.843402469469319,1.6746900105924183,15359.54
3.299185134351069,Fair,E,SI1,58.788407310362324,61.37125220871408,16724,7.267794356992002,5.711644833883002,0.2452654339828282,13137.07
2.6403857576778744,Ideal,I,VVS1,54.96468348958186,54.668645592071286,5792,5.85448938798625,5.046066868508199,3.6279240814216958,6256.84
0.39523231271567294,Good,D,VS1,58.277557089215954,49.289462700290414,773,9.878680596272714,2.7133433030995104,4.396634503680371,1268.71
0.7898157998382005,Premium,D,VS2,65.53555756335794,44.18326543756487,16765,8.133469182492346,8.620084015589665,5.083872016803417,4841.34
